review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,model
461,the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,1,2025-10-20,Bank of Abyssinia,Google Play,negative,0.9997623562812805,distilbert-base-uncased-finetuned-sst-2-english
462,try to easy network,4,2025-10-17,Bank of Abyssinia,Google Play,negative,0.9987332224845886,distilbert-base-uncased-finetuned-sst-2-english
463,hussen hassen umer,5,2025-10-16,Bank of Abyssinia,Google Play,positive,0.8681214451789856,distilbert-base-uncased-finetuned-sst-2-english
464,"The app is not suitable and lacks a good UI design. As a large bank, you must update your app with a professional UI that is fast and appropriate.",2,2025-10-16,Bank of Abyssinia,Google Play,negative,0.9988431930541992,distilbert-base-uncased-finetuned-sst-2-english
465,an exceptional banking app.,5,2025-10-16,Bank of Abyssinia,Google Play,positive,0.9997233748435974,distilbert-base-uncased-finetuned-sst-2-english
466,alhamdulilah,5,2025-10-11,Bank of Abyssinia,Google Play,positive,0.8558265566825867,distilbert-base-uncased-finetuned-sst-2-english
467,poor,5,2025-10-11,Bank of Abyssinia,Google Play,negative,0.9997912049293518,distilbert-base-uncased-finetuned-sst-2-english
468,Best of best,5,2025-10-09,Bank of Abyssinia,Google Play,positive,0.9997496008872986,distilbert-base-uncased-finetuned-sst-2-english
469,from the last week updates the app is not working Please check the problems,1,2025-10-08,Bank of Abyssinia,Google Play,negative,0.9996919631958008,distilbert-base-uncased-finetuned-sst-2-english
470,It's always crushing,1,2025-10-08,Bank of Abyssinia,Google Play,negative,0.9993805885314941,distilbert-base-uncased-finetuned-sst-2-english
471,office branches have to improve their services please,4,2025-10-07,Bank of Abyssinia,Google Play,positive,0.6649653315544128,distilbert-base-uncased-finetuned-sst-2-english
472,♥️♥️,5,2025-10-05,Bank of Abyssinia,Google Play,positive,0.9437572360038757,distilbert-base-uncased-finetuned-sst-2-english
473,Why does it keep crashing? I can't even use this. BOA should do better. You have many customers and how to deal with this. I can't send money now.,1,2025-10-05,Bank of Abyssinia,Google Play,negative,0.9988381266593933,distilbert-base-uncased-finetuned-sst-2-english
474,it needs a timely update,5,2025-10-03,Bank of Abyssinia,Google Play,negative,0.9983032941818237,distilbert-base-uncased-finetuned-sst-2-english
475,"It does not show the name of the person who sent the money to request a receipt. This has become very difficult for us. When different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",3,2025-10-01,Bank of Abyssinia,Google Play,negative,0.9997054934501648,distilbert-base-uncased-finetuned-sst-2-english
476,Like,5,2025-10-01,Bank of Abyssinia,Google Play,positive,0.9910564422607422,distilbert-base-uncased-finetuned-sst-2-english
477,I can't type my otp on it.,1,2025-10-01,Bank of Abyssinia,Google Play,negative,0.9990899562835693,distilbert-base-uncased-finetuned-sst-2-english
478,"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",1,2025-10-01,Bank of Abyssinia,Google Play,negative,0.9977109432220459,distilbert-base-uncased-finetuned-sst-2-english
479,jaajja,4,2025-09-30,Bank of Abyssinia,Google Play,negative,0.9872855544090271,distilbert-base-uncased-finetuned-sst-2-english
480,I love this bank the best experience ever.,5,2025-09-28,Bank of Abyssinia,Google Play,positive,0.9998602867126465,distilbert-base-uncased-finetuned-sst-2-english
481,"Nothing has been improved, it doesn't work like the previous version.",1,2025-09-25,Bank of Abyssinia,Google Play,negative,0.9997023940086365,distilbert-base-uncased-finetuned-sst-2-english
482,easy and fast,5,2025-09-24,Bank of Abyssinia,Google Play,positive,0.9995583891868591,distilbert-base-uncased-finetuned-sst-2-english
483,Great,5,2025-09-20,Bank of Abyssinia,Google Play,positive,0.9998630285263062,distilbert-base-uncased-finetuned-sst-2-english
484,mobile banking,5,2025-09-19,Bank of Abyssinia,Google Play,positive,0.907653272151947,distilbert-base-uncased-finetuned-sst-2-english
485,😎,5,2025-09-18,Bank of Abyssinia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
486,"need alot of connection, chooses device, very lug even when there is connection",1,2025-09-17,Bank of Abyssinia,Google Play,negative,0.9918755292892456,distilbert-base-uncased-finetuned-sst-2-english
487,On my ios it's perfect but on android it barley works and don't transfer and after a while it crushed and totally stopped working. Please fix the issue my beloved bank of abyssinia.,1,2025-09-15,Bank of Abyssinia,Google Play,negative,0.9964402318000793,distilbert-base-uncased-finetuned-sst-2-english
488,since the last update i can open the app crashes a lot and omg its being very slow opening and loading,2,2025-09-15,Bank of Abyssinia,Google Play,negative,0.9995414018630981,distilbert-base-uncased-finetuned-sst-2-english
489,none,5,2025-09-14,Bank of Abyssinia,Google Play,negative,0.985345721244812,distilbert-base-uncased-finetuned-sst-2-english
490,good,2,2025-09-13,Bank of Abyssinia,Google Play,positive,0.9998161196708679,distilbert-base-uncased-finetuned-sst-2-english
491,good,5,2025-09-12,Bank of Abyssinia,Google Play,positive,0.9998161196708679,distilbert-base-uncased-finetuned-sst-2-english
492,very good app i ever used,5,2025-09-12,Bank of Abyssinia,Google Play,positive,0.9998385906219482,distilbert-base-uncased-finetuned-sst-2-english
493,its nice app especially the transaction limit is extended but We face that BoA m.banking app doesn't respond at the activation stage strictly at SMSNG mobile phone. please try this to make safe.,4,2025-09-11,Bank of Abyssinia,Google Play,negative,0.9979867935180664,distilbert-base-uncased-finetuned-sst-2-english
494,zedo,5,2025-09-11,Bank of Abyssinia,Google Play,positive,0.994045615196228,distilbert-base-uncased-finetuned-sst-2-english
495,please open my mobile app,5,2025-09-10,Bank of Abyssinia,Google Play,positive,0.9873003363609314,distilbert-base-uncased-finetuned-sst-2-english
496,it doesn't open,1,2025-09-10,Bank of Abyssinia,Google Play,negative,0.9997527003288269,distilbert-base-uncased-finetuned-sst-2-english
497,masha alla,5,2025-09-08,Bank of Abyssinia,Google Play,negative,0.9514628052711487,distilbert-base-uncased-finetuned-sst-2-english
498,Best banking transaction application in Ethiopia !,5,2025-09-05,Bank of Abyssinia,Google Play,positive,0.9996905326843262,distilbert-base-uncased-finetuned-sst-2-english
499,السلام عليكم ورحمة الله وبركاته ماشاء الله تبارك الرحمن هذا التطبيق ممتاز جدا,5,2025-09-04,Bank of Abyssinia,Google Play,negative,0.5818162560462952,distilbert-base-uncased-finetuned-sst-2-english
500,tamaam kamal,1,2025-09-04,Bank of Abyssinia,Google Play,positive,0.9918873906135559,distilbert-base-uncased-finetuned-sst-2-english
501,በጣም ሐሪፍ,5,2025-09-03,Bank of Abyssinia,Google Play,negative,0.7850592732429504,distilbert-base-uncased-finetuned-sst-2-english
502,great 👍,5,2025-09-02,Bank of Abyssinia,Google Play,positive,0.9997692704200745,distilbert-base-uncased-finetuned-sst-2-english
503,goof,4,2025-09-01,Bank of Abyssinia,Google Play,negative,0.9975278973579407,distilbert-base-uncased-finetuned-sst-2-english
504,absiniya banki,5,2025-08-29,Bank of Abyssinia,Google Play,negative,0.9083037972450256,distilbert-base-uncased-finetuned-sst-2-english
505,has issue after installation and i think it doesn't work with tecno common 30,1,2025-08-26,Bank of Abyssinia,Google Play,negative,0.9996929168701172,distilbert-base-uncased-finetuned-sst-2-english
506,One of the best in this business,5,2025-08-25,Bank of Abyssinia,Google Play,positive,0.9998694658279419,distilbert-base-uncased-finetuned-sst-2-english
507,Excellent,5,2025-08-20,Bank of Abyssinia,Google Play,positive,0.9998434782028198,distilbert-base-uncased-finetuned-sst-2-english
508,besat🥰,5,2025-08-19,Bank of Abyssinia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
509,unlimited experience,5,2025-08-18,Bank of Abyssinia,Google Play,positive,0.9997161030769348,distilbert-base-uncased-finetuned-sst-2-english
510,"as bank, u should at least hire someone good at their job bc this a joke nowadays I can't even log in or even transfer without it crashing if u fix the app I will update this review I am counting on u boa update: so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way",4,2025-08-17,Bank of Abyssinia,Google Play,negative,0.9991239905357361,distilbert-base-uncased-finetuned-sst-2-english
511,very nice mobile banking app my favourite,5,2025-08-16,Bank of Abyssinia,Google Play,positive,0.9997608065605164,distilbert-base-uncased-finetuned-sst-2-english
512,"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15,Bank of Abyssinia,Google Play,negative,0.9977737069129944,distilbert-base-uncased-finetuned-sst-2-english
513,best apps,5,2025-08-15,Bank of Abyssinia,Google Play,positive,0.999784529209137,distilbert-base-uncased-finetuned-sst-2-english
514,the worst app ever to exist in a bank history,1,2025-08-15,Bank of Abyssinia,Google Play,negative,0.9997841715812683,distilbert-base-uncased-finetuned-sst-2-english
515,thank you,5,2025-08-14,Bank of Abyssinia,Google Play,positive,0.9998352527618408,distilbert-base-uncased-finetuned-sst-2-english
516,Best mobile app in the country,5,2025-08-14,Bank of Abyssinia,Google Play,positive,0.999710738658905,distilbert-base-uncased-finetuned-sst-2-english
517,not fast,2,2025-08-12,Bank of Abyssinia,Google Play,negative,0.9949790835380554,distilbert-base-uncased-finetuned-sst-2-english
518,keeps freezing at the front page.,1,2025-08-10,Bank of Abyssinia,Google Play,negative,0.9948282837867737,distilbert-base-uncased-finetuned-sst-2-english
519,it is not working on redminote 11 pro+ pls fix it,1,2025-08-08,Bank of Abyssinia,Google Play,negative,0.9996861219406128,distilbert-base-uncased-finetuned-sst-2-english
520,abseniya bank app,5,2025-08-08,Bank of Abyssinia,Google Play,negative,0.6962247490882874,distilbert-base-uncased-finetuned-sst-2-english
521,yes goode app,5,2025-08-03,Bank of Abyssinia,Google Play,positive,0.9997490048408508,distilbert-base-uncased-finetuned-sst-2-english
522,Great App,5,2025-08-02,Bank of Abyssinia,Google Play,positive,0.999821126461029,distilbert-base-uncased-finetuned-sst-2-english
523,1) Crashes repeatedly 2) Takes Century to Boot 3) Repeatedly requires Update which is very annoying. 4) It doesn't ask for Password for one step confirmation when transferring money. 5) Automatically stops music when the app is launched (it doesn't really matter just fyi) Overall this have to be the worst mobile banking app I have tried so far and should not be released with all these bugs & issues.,1,2025-08-02,Bank of Abyssinia,Google Play,negative,0.999749481678009,distilbert-base-uncased-finetuned-sst-2-english
524,ረጀብነሱ,1,2025-07-31,Bank of Abyssinia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
525,The Worst Mobile Banking App.,1,2025-07-31,Bank of Abyssinia,Google Play,negative,0.9997994303703308,distilbert-base-uncased-finetuned-sst-2-english
526,giod,5,2025-07-30,Bank of Abyssinia,Google Play,positive,0.9893913269042969,distilbert-base-uncased-finetuned-sst-2-english
527,best bank in ethiopia,5,2025-07-29,Bank of Abyssinia,Google Play,positive,0.999733030796051,distilbert-base-uncased-finetuned-sst-2-english
528,waqayyoo,5,2025-07-28,Bank of Abyssinia,Google Play,positive,0.5036858320236206,distilbert-base-uncased-finetuned-sst-2-english
529,please is not working,2,2025-07-27,Bank of Abyssinia,Google Play,negative,0.9997643828392029,distilbert-base-uncased-finetuned-sst-2-english
530,nothing when I need to install the Apk it say that re-up date,5,2025-07-25,Bank of Abyssinia,Google Play,negative,0.9985933899879456,distilbert-base-uncased-finetuned-sst-2-english
531,I can log in from any where,5,2025-07-23,Bank of Abyssinia,Google Play,negative,0.9497752785682678,distilbert-base-uncased-finetuned-sst-2-english
532,😇,3,2025-07-21,Bank of Abyssinia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
533,no proplem,5,2025-07-20,Bank of Abyssinia,Google Play,negative,0.9912227392196655,distilbert-base-uncased-finetuned-sst-2-english
534,👍👍👍,5,2025-07-20,Bank of Abyssinia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
535,excellent app,5,2025-07-18,Bank of Abyssinia,Google Play,positive,0.9998356103897095,distilbert-base-uncased-finetuned-sst-2-english
536,good work,5,2025-07-15,Bank of Abyssinia,Google Play,positive,0.9998413324356079,distilbert-base-uncased-finetuned-sst-2-english
537,☹️,5,2025-07-15,Bank of Abyssinia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
538,excellent,5,2025-07-14,Bank of Abyssinia,Google Play,positive,0.9998434782028198,distilbert-base-uncased-finetuned-sst-2-english
539,Great BoA,5,2025-07-14,Bank of Abyssinia,Google Play,positive,0.9992689490318298,distilbert-base-uncased-finetuned-sst-2-english
540,Good,5,2025-07-14,Bank of Abyssinia,Google Play,positive,0.9998161196708679,distilbert-base-uncased-finetuned-sst-2-english
541,Okay,4,2025-07-13,Bank of Abyssinia,Google Play,positive,0.9997709393501282,distilbert-base-uncased-finetuned-sst-2-english
