review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,model,noun_phrases,themes
340,it is good app,5,2025-08-22,Commercial Bank of Ethiopia,Google Play,positive,0.9998652935028076,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'good app']",
341,good and always try to make new updats 🙏👍,5,2025-08-22,Commercial Bank of Ethiopia,Google Play,positive,0.9997432827949524,distilbert-base-uncased-finetuned-sst-2-english,['new updats'],
342,"I use the Commercial Bank of Ethiopia mobile app, and it’s fantastic! The interface is user-friendly, making it easy to check balances and transfer money. I love the bill payment feature, and the security measures give me peace of mind. Overall, it’s a reliable app that has simplified my banking experience. Highly recommend!",5,2025-08-22,Commercial Bank of Ethiopia,Google Play,positive,0.9998327493667604,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'ethiopia', 'it', 'the interface', 'it', 'balances', 'money', 'i', 'the bill payment feature', 'the security measures', 'me', 'peace', 'mind', 'it', 'a reliable app', 'that', 'my banking experience']",Feature Requests / Suggestions|Transactions / Transfers|UI / UX
343,i don' want,5,2025-08-22,Commercial Bank of Ethiopia,Google Play,negative,0.9935490489006042,distilbert-base-uncased-finetuned-sst-2-english,['i'],
344,"it's very nice simple and convenient app! but I have only one comment on double verifications after the finger prints. even thought its good for makin' it more secure, Its not neccessary to double verify after the finger print verification. no need to verify by pin again. thank you!",5,2025-08-22,Commercial Bank of Ethiopia,Google Play,negative,0.7717199325561523,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'very nice simple and convenient app', 'i', 'only one comment', 'double verifications', 'the finger prints', 'its good', 'makin', 'it', 'the finger print verification', 'no need', 'pin', 'you']",Login / Access Issues
345,one of the best,5,2025-08-22,Commercial Bank of Ethiopia,Google Play,positive,0.999864101409912,distilbert-base-uncased-finetuned-sst-2-english,[],
346,"why is it every time the app is updated history of previous account numbers keeps missing , WHY??",1,2025-08-21,Commercial Bank of Ethiopia,Google Play,negative,0.9994832277297974,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'the app', 'updated history', 'previous account numbers', ', why']",
347,You guys charge way to much when we transfer money from CBE to Telebirr via this app,3,2025-08-21,Commercial Bank of Ethiopia,Google Play,negative,0.9921815395355223,distilbert-base-uncased-finetuned-sst-2-english,"['you guys', 'way', 'we', 'money', 'cbe', 'telebirr', 'this app']",Transactions / Transfers
348,not bad apk,1,2025-08-21,Commercial Bank of Ethiopia,Google Play,positive,0.9990298748016356,distilbert-base-uncased-finetuned-sst-2-english,['not bad apk'],
349,yes these app is so good for our saving and marketing system go ETHIOPIA GO!!!,5,2025-08-21,Commercial Bank of Ethiopia,Google Play,positive,0.9989866614341736,distilbert-base-uncased-finetuned-sst-2-english,"['these app', 'our saving and marketing system', 'ethiopia go']",
350,best mobile banking App that have seen .,5,2025-08-21,Commercial Bank of Ethiopia,Google Play,positive,0.9996659755706788,distilbert-base-uncased-finetuned-sst-2-english,"['best mobile banking app', 'that']",
351,It's very helpful apps,5,2025-08-21,Commercial Bank of Ethiopia,Google Play,positive,0.9997400641441344,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'very helpful apps']",
352,Every major update means you have to go back to Ethiopia to make the app work. In 2025?,2,2025-08-21,Commercial Bank of Ethiopia,Google Play,negative,0.9881247282028198,distilbert-base-uncased-finetuned-sst-2-english,"['every major update', 'you', 'ethiopia']",
353,"Unable to connect, pls. Improve the system",5,2025-08-20,Commercial Bank of Ethiopia,Google Play,negative,0.9995279312133788,distilbert-base-uncased-finetuned-sst-2-english,['the system'],
354,well app,5,2025-08-20,Commercial Bank of Ethiopia,Google Play,positive,0.9993765950202942,distilbert-base-uncased-finetuned-sst-2-english,[],
355,"Smart service But, your service charge is too high",5,2025-08-20,Commercial Bank of Ethiopia,Google Play,negative,0.997087299823761,distilbert-base-uncased-finetuned-sst-2-english,['your service charge'],
356,perfect 👌 keep,5,2025-08-20,Commercial Bank of Ethiopia,Google Play,positive,0.99981290102005,distilbert-base-uncased-finetuned-sst-2-english,[],
357,"እባካችሁ አፑ ጥሩ ነው ነገር ግን በፈለግነው ጊዜና ሰአት መጠቀም አልቻልንም ኔትዎርክ እያለ እንኳ እያስጠቀመን አይደለም""""",2,2025-08-20,Commercial Bank of Ethiopia,Google Play,negative,0.9480838775634766,distilbert-base-uncased-finetuned-sst-2-english,"['ጊዜና ሰአት መጠቀም', 'እያስጠቀመን አይደለም']",
358,excellent plus,5,2025-08-20,Commercial Bank of Ethiopia,Google Play,positive,0.9998642206192015,distilbert-base-uncased-finetuned-sst-2-english,[],
359,Would be great if it displays service fees before proceeding with transaction.,4,2025-08-20,Commercial Bank of Ethiopia,Google Play,negative,0.9983863830566406,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'service fees', 'transaction']",
360,so disappointing :((,1,2025-08-20,Commercial Bank of Ethiopia,Google Play,negative,0.9998121857643129,distilbert-base-uncased-finetuned-sst-2-english,[],
361,what nice app i never usedyet,4,2025-08-20,Commercial Bank of Ethiopia,Google Play,positive,0.9993265867233276,distilbert-base-uncased-finetuned-sst-2-english,"['what nice app', 'i']",
362,Excellent,5,2025-08-20,Commercial Bank of Ethiopia,Google Play,positive,0.9998434782028198,distilbert-base-uncased-finetuned-sst-2-english,[],
363,ke gizew ga emihed astemamagn metegberya,1,2025-08-20,Commercial Bank of Ethiopia,Google Play,negative,0.7793751955032349,distilbert-base-uncased-finetuned-sst-2-english,"['ke gizew', 'ga', 'astemamagn metegberya']",
364,"this app is pretty good. The recent one was the nicest. however after the update, it restricts me from taking a screenshot. i would be happy if you remove screenshots restriction policy from this app. why I gave it five stars was because of the past performances of this app. keep in mind to remove the screenshot restriction policy from this app. and also it has no self authorizations. once uninstalled it needs extra sim cards and wants to visit nearby banks in person.",5,2025-08-20,Commercial Bank of Ethiopia,Google Play,negative,0.9711772799491882,distilbert-base-uncased-finetuned-sst-2-english,"['this app', 'the recent one', 'the update', 'it', 'me', 'a screenshot', 'i', 'you', 'screenshots restriction policy', 'this app', 'i', 'it', 'five stars', 'the past performances', 'this app', 'mind', 'the screenshot restriction policy', 'this app', 'it', 'no self authorizations', 'it', 'extra sim cards', 'nearby banks', 'person']",
365,Send money for some account but don't reserved Ball,5,2025-08-20,Commercial Bank of Ethiopia,Google Play,negative,0.9694757461547852,distilbert-base-uncased-finetuned-sst-2-english,"['money', 'some account', 'ball']",Transactions / Transfers
366,very good🙏🙏,5,2025-08-19,Commercial Bank of Ethiopia,Google Play,positive,0.8243637084960938,distilbert-base-uncased-finetuned-sst-2-english,['very good🙏'],
367,good,1,2025-08-19,Commercial Bank of Ethiopia,Google Play,positive,0.999816119670868,distilbert-base-uncased-finetuned-sst-2-english,[],
368,I recognized thank you,5,2025-08-19,Commercial Bank of Ethiopia,Google Play,positive,0.9998434782028198,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'you']",
369,Best feature!!,5,2025-08-19,Commercial Bank of Ethiopia,Google Play,positive,0.9998444318771362,distilbert-base-uncased-finetuned-sst-2-english,['best feature'],Feature Requests / Suggestions
370,the saved account totally removed ..why????????,1,2025-08-19,Commercial Bank of Ethiopia,Google Play,negative,0.9997368454933168,distilbert-base-uncased-finetuned-sst-2-english,['the saved account'],
371,good bank Ethiopian very nic,5,2025-08-18,Commercial Bank of Ethiopia,Google Play,positive,0.9994763731956482,distilbert-base-uncased-finetuned-sst-2-english,['good bank ethiopian'],
372,this good app but screenshot must enable,4,2025-08-18,Commercial Bank of Ethiopia,Google Play,positive,0.9907084703445436,distilbert-base-uncased-finetuned-sst-2-english,"['this good app', 'screenshot']",
373,በፊት ብር ትራንስፈር የተደረገባቸዉን አካዉንቶች remove አርጓል የሚያናድድ update ነው ::,1,2025-08-18,Commercial Bank of Ethiopia,Google Play,negative,0.9865872263908386,distilbert-base-uncased-finetuned-sst-2-english,"['በፊት ብር ትራንስፈር የተደረገባቸዉን አካዉንቶች', 'remove አርጓል የሚያናድድ update ነው']",
374,Good,4,2025-08-18,Commercial Bank of Ethiopia,Google Play,positive,0.999816119670868,distilbert-base-uncased-finetuned-sst-2-english,[],
375,change mobile banking CBE,5,2025-08-18,Commercial Bank of Ethiopia,Google Play,positive,0.582142174243927,distilbert-base-uncased-finetuned-sst-2-english,"['mobile banking', 'cbe']",
376,The process of updating is not functioning easily. Installing is easy than updating. Screenshot should not be prevented. it is an instant evidence needed for some transactions.,2,2025-08-18,Commercial Bank of Ethiopia,Google Play,negative,0.7523459196090698,distilbert-base-uncased-finetuned-sst-2-english,"['the process', 'updating', 'screenshot', 'it', 'an instant evidence', 'some transactions']",
377,Adisi Deti,5,2025-08-17,Commercial Bank of Ethiopia,Google Play,positive,0.7580509185791016,distilbert-base-uncased-finetuned-sst-2-english,['adisi deti'],
378,this app is the good apps,5,2025-08-17,Commercial Bank of Ethiopia,Google Play,positive,0.999853253364563,distilbert-base-uncased-finetuned-sst-2-english,"['this app', 'the good apps']",
379,አሪፋ ነዉ ነገር ግን Recent Transaction በጣም የቆየዉን ነዉ የሚያሳይ Evene refresh ሁሉ ሲደረግ ትክክለኛ የቅርብ Transaction አያሳይም። Please አስተካክሉት,2,2025-08-15,Commercial Bank of Ethiopia,Google Play,negative,0.9526929259300232,distilbert-base-uncased-finetuned-sst-2-english,"['አሪፋ', 'ነገር', 'recent transaction በጣም የቆየዉን', 'ነዉ የሚያሳይ', 'evene refresh', 'ሲደረግ ትክክለኛ የቅርብ']",
380,congra ethio,5,2025-08-15,Commercial Bank of Ethiopia,Google Play,positive,0.9800975918769836,distilbert-base-uncased-finetuned-sst-2-english,['congra ethio'],
381,እንዲሁ ነው የሰተኋችሁ ለሞራል,5,2025-08-15,Commercial Bank of Ethiopia,Google Play,negative,0.8616330027580261,distilbert-base-uncased-finetuned-sst-2-english,"['እንዲሁ ነው', 'ለሞራል']",
382,I don't think it is compatible with the new android version 16 it fails to open. Please update it or find a solution.,1,2025-08-14,Commercial Bank of Ethiopia,Google Play,negative,0.9997748732566832,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'it', 'the new android version', 'it', 'it', 'a solution']",
383,"ohhhh🤦 you must upgrade transferring problem. most of time, when transfer from CBE mobile banking to tele birr account, always suspending for 3 to 5 days 🤔. please try to fix it 🙏",2,2025-08-14,Commercial Bank of Ethiopia,Google Play,negative,0.9974616765975952,distilbert-base-uncased-finetuned-sst-2-english,"['you', 'problem', 'time', 'when transfer', 'cbe mobile banking', 'tele birr account', '3 to 5 days', 'it']",Transactions / Transfers
384,this APK Best for most of people,5,2025-08-13,Commercial Bank of Ethiopia,Google Play,positive,0.9989105463027954,distilbert-base-uncased-finetuned-sst-2-english,"['this apk best', 'people']",
385,good keep it up,5,2025-08-13,Commercial Bank of Ethiopia,Google Play,positive,0.9998568296432496,distilbert-base-uncased-finetuned-sst-2-english,['it'],
386,very nice app,5,2025-08-12,Commercial Bank of Ethiopia,Google Play,positive,0.9998562335968018,distilbert-base-uncased-finetuned-sst-2-english,['very nice app'],
387,Most of the time either the app or *889# don't work,2,2025-08-12,Commercial Bank of Ethiopia,Google Play,negative,0.9996015429496764,distilbert-base-uncased-finetuned-sst-2-english,"['the time', 'either the app', '#']",
388,cbe. noor,2,2025-08-12,Commercial Bank of Ethiopia,Google Play,positive,0.7760317921638489,distilbert-base-uncased-finetuned-sst-2-english,"['cbe', 'noor']",
389,why this app is logging in while your device is not connected to internet ... is it appropriate ?... and it isnt exposed to hucking or malicious activity?,1,2025-08-12,Commercial Bank of Ethiopia,Google Play,negative,0.9912410378456116,distilbert-base-uncased-finetuned-sst-2-english,"['this app', 'your device', 'internet', 'it', 'it', 'hucking or malicious activity']",
390,በጣም አሪፍ ነው በርቱልን,5,2025-08-12,Commercial Bank of Ethiopia,Google Play,negative,0.8616330027580261,distilbert-base-uncased-finetuned-sst-2-english,['በጣም አሪፍ ነው በርቱልን'],
391,this is so good,5,2025-08-11,Commercial Bank of Ethiopia,Google Play,positive,0.9998397827148438,distilbert-base-uncased-finetuned-sst-2-english,['this'],
392,❤❤❤❤❤😂,5,2025-08-10,Commercial Bank of Ethiopia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english,[],
393,Very interesting 🤔,5,2025-08-10,Commercial Bank of Ethiopia,Google Play,positive,0.9997901320457458,distilbert-base-uncased-finetuned-sst-2-english,[],
394,very good app 👍👍👍 time saving and more accurate,5,2025-08-09,Commercial Bank of Ethiopia,Google Play,positive,0.9997368454933168,distilbert-base-uncased-finetuned-sst-2-english,['very good app'],
395,"i like your app to order ATM card through it, i get it new on your app",5,2025-08-09,Commercial Bank of Ethiopia,Google Play,positive,0.8364056348800659,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'your app', 'atm card', 'it', 'i', 'it', 'your app']",
